,t1,t2,avg
F25E2.3,270.0000000,650.0000000,460.0
F25E5.1,390.00000,575.00000,482.5
F25E5.2,5.750000e+02,6.500000e+02,612.5
F25E5.5,1.550000e+02,6.500000e+02,402.5
nhr-141,3.300000e+02,5.750000e+02,452.5
F25E5.8,1.550000e+02,6.500000e+02,402.5
F25E5.9,1.550000e+02,5.750000e+02,365.0
F25E5.16,575.0000000,650.0000000,612.5
mltn-13,3.900000e+02,5.100000e+02,450.0
F25F8.1,212.50000,450.00000,331.25
F25G6.1,510.00000,575.00000,542.5
symk-1,510.00000,575.00000,542.5
slc-17.8,212.5000000,510.0000000,361.25
F25G6.8,155.0000,450.0000,302.5
F25G6.9,510.00000,650.00000,580.0
F26A1.1,155.0000,212.5000,183.75
F26A1.3,1.550000e+02,5.100000e+02,332.5
F26A1.4,155.000000,212.500000,183.75
F26A1.6,212.500000,330.000000,271.25
F26A1.8,1.550000e+02,2.125000e+02,183.75
F26A1.9,155.000000,575.000000,365.0
nspd-9,1.550000e+02,2.125000e+02,183.75
clec-157,1.550000e+02,6.500000e+02,402.5
F26A1.13,155.00000,510.00000,332.5
F26A1.14,510.000000,650.000000,580.0
F26A10.1,3.300000e+02,3.900000e+02,360.0
F26A10.2,155.00000,510.00000,332.5
F26B1.1,1.550000e+02,2.125000e+02,183.75
hrpk-1,155.00000,575.00000,365.0
F26D11.1,330.00000,650.00000,490.0
F26D11.4,3.900000e+02,4.500000e+02,420.0
clec-216,5.750000e+02,6.500000e+02,612.5
pals-34,212.5000000,450.0000000,331.25
cee-1,575.00000,650.00000,612.5
tag-340,390.00000,575.00000,482.5
F26F4.5,155.000000,212.500000,183.75
F26F4.6,155.0000,510.0000,332.5
F26F4.9,390.00000,650.00000,520.0
rpb-8,510.0000,575.0000,542.5
F26F4.12,155.00000,390.00000,272.5
kbp-2,212.50000,510.00000,361.25
F26F12.2,4.500000e+02,5.750000e+02,512.5
F26F12.3,390.0000,575.0000,482.5
F26F12.4,212.500000,575.000000,393.75
F26F12.5,1.550000e+02,2.125000e+02,183.75
F26G1.1,390.00000,575.00000,482.5
F26G1.2,4.500000e+02,5.100000e+02,480.0
ttm-2,330.000000,510.000000,420.0
F26G1.5,155.000000,510.000000,332.5
nep-12,330.000000,575.000000,452.5
F26G5.1,5.100000e+02,5.750000e+02,542.5
srsx-9,3.300000e+02,3.900000e+02,360.0
F27B3.6,155.000000,510.000000,332.5
F27B10.1,155.000000,575.000000,365.0
F27C1.2,155.0000,450.0000,302.5
F27C1.4,330.00000,450.00000,390.0
F27C1.6,155.0000,450.0000,302.5
F27C1.11,1.550000e+02,6.500000e+02,402.5
F27D9.2,3.900000e+02,5.100000e+02,450.0
pcca-1,155.0000,450.0000,302.5
F27D9.7,450.0000000,510.0000000,480.0
stn-2,212.5000,390.0000,301.25
slc-28.1,4.500000e+02,5.100000e+02,480.0
slc-28.2,4.500000e+02,5.100000e+02,480.0
F28A10.5,1.550000e+02,5.100000e+02,332.5
acdh-9,330.0000,650.0000,490.0
F28A10.7,1.550000e+02,2.125000e+02,183.75
F28A12.3,1.550000e+02,5.750000e+02,365.0
asp-13,155.000000,650.000000,402.5
dip-2,212.5000,330.0000,271.25
F28B3.5,390.00000,510.00000,450.0
F28B3.6,390.0000,510.0000,450.0
acl-11,575.00000,650.00000,612.5
F28B3.10,212.5000,450.0000,331.25
rgl-1,155.000000,390.000000,272.5
F28B4.3,450.0000000,510.0000000,480.0
F28B4.4,155.000000,212.500000,183.75
F28B12.1,5.100000e+02,6.500000e+02,580.0
vrk-1,212.5000,330.0000,271.25
F28C10.3,155.00000,510.00000,332.5
F28E10.1,330.0000,450.0000,390.0
igeg-1,1.550000e+02,5.750000e+02,365.0
lim-8,510.000000,575.000000,542.5
F28F5.6,212.500000,510.000000,361.25
F28F9.2,510.000000,575.000000,542.5
F28F9.3,3.900000e+02,4.500000e+02,420.0
F28H1.1,155.00000,270.00000,212.5
F28H1.4,212.820433,650.000000,431.4102165
F28H1.5,2.125000e+02,3.900000e+02,301.25
fbxb-106,155.000000,450.000000,302.5
fbxb-107,155.00000,510.00000,332.5
F29A7.4,270.000000,575.000000,422.5
F29A7.6,155.00000,212.50000,183.75
F29A7.8,1.550000e+02,2.700000e+02,212.5
F29B9.1,155.00000,575.00000,365.0
jmjd-1.2,390.0000,510.0000,450.0
F29B9.5,270.00000,330.00000,300.0
F29B9.7,390.000000,450.000000,420.0
F29B9.8,330.00000,575.00000,452.5
mrps-21,390.0000,510.0000,450.0
F29B9.11,155.0000,575.0000,365.0
F29C4.2,450.0000,650.0000,550.0
F29C4.4,4.500000e+02,5.100000e+02,480.0
tut-1,155.0000,510.0000,332.5
grld-1,212.5000,650.0000,431.25
F29G9.1,3.900000e+02,6.500000e+02,520.0
picc-1,450.0000,510.0000,480.0
F29G9.7,330.0000000,650.0000000,490.0
F30B5.4,450.000000,650.000000,550.0
zipt-2.2,5.100000e+02,5.750000e+02,542.5
F30H5.3,155.000000,390.000000,272.5
F31A3.3,575.000000,650.000000,612.5
F31A3.5,510.00000,650.00000,580.0
fbxc-37,155.0000000,212.5000000,183.75
F31D5.1,4.500000e+02,5.100000e+02,480.0
F31D5.2,155.0000000,575.0000000,365.0
mth-2,5.750000e+02,6.500000e+02,612.5
mth-1,330.0000000,510.0000000,420.0
F31D5.6,155.00000,270.00000,212.5
F31E3.2,155.00000,212.50000,183.75
panl-2,270.00000,450.00000,360.0
F31E3.6,330.00000,450.00000,390.0
F31E8.4,155.00000,575.00000,365.0
F31E8.5,5.750000e+02,6.500000e+02,612.5
F31F4.1,1.550000e+02,4.500000e+02,302.5
nhr-180,5.100000e+02,5.750000e+02,542.5
fbxa-72,330.000000,450.000000,390.0
F31F7.1,3.300000e+02,3.900000e+02,360.0
F31F7.2,330.0000000,510.0000000,420.0
F31F7.3,4.500000e+02,5.100000e+02,480.0
ada-2,212.5000,575.0000,393.75
skpo-3,155.000000,212.500000,183.75
F32A5.3,510.00000,575.00000,542.5
F32A5.4,575.000000,650.000000,612.5
F32A5.8,330.000000,510.000000,420.0
ift-81,575.00000,650.00000,612.5
vps-41,212.50000,270.00000,241.25
F32B5.1,270.0000000,575.0000000,422.5
F32B5.2,450.000000,650.000000,550.0
msrp-1,1.550000e+02,2.125000e+02,183.75
F32B5.6,330.000000,650.000000,490.0
F32B5.7,212.500000,390.000000,301.25
figl-1,155.00000,650.00000,402.5
hpo-18,390.0000,650.0000,520.0
F32D1.3,510.000000,650.000000,580.0
F32D1.5,155.0000,390.0000,272.5
neg-1,212.5000000,650.0000000,431.25
F32D1.7,390.0000000,575.0000000,482.5
F32D1.8,4.500000e+02,5.100000e+02,480.0
fipp-1,212.5000,650.0000,431.25
nol-10,155.0000,575.0000,365.0
cec-4,155.0000,390.0000,272.5
clec-180,330.000000,510.000000,420.0
F32E10.5,155.00000,390.00000,272.5
cec-5,155.0000,330.0000,242.5
F32E10.8,155.000000,390.000000,272.5
F33D4.4,155.00000,510.00000,332.5
mrpl-1,155.0000,510.0000,332.5
F33D4.6,1.550000e+02,6.500000e+02,402.5
emc-6,155.0000,450.0000,302.5
F33D11.2,2.700000e+02,3.300000e+02,300.0
twk-47,1.550000e+02,5.750000e+02,365.0
F33D11.7,3.300000e+02,3.900000e+02,360.0
F33D11.8,155.0000000,450.0000000,302.5
hpo-3,212.50000,450.00000,331.25
F33D11.10,390.0000,650.0000,520.0
vpr-1,390.00000,450.00000,420.0
dhhc-3,212.5000,390.0000,301.25
F33E11.2,212.5000000,650.0000000,431.25
F33E11.3,155.00000,510.00000,332.5
phf-10,212.50000,330.00000,271.25
F33G12.2,212.50000,575.00000,393.75
F33G12.3,212.50000,650.00000,431.25
lrr-1,212.50000,390.00000,301.25
golg-2,510.0000,575.0000,542.5
F33G12.6,575.00000,650.00000,612.5
F34D6.1,155.00000,212.50000,183.75
ceh-87,212.50000,390.00000,301.25
set-11,1.550000e+02,4.500000e+02,302.5
F35A5.1,509.999952,650.000000,579.9999760000001
F35A5.2,3.900000e+02,5.750000e+02,482.5
F35A5.4,390.0000000,575.0000000,482.5
F35A5.5,3.900000e+02,4.500000e+02,420.0
F35B3.4,575.000000,650.000000,612.5
F35B3.7,575.00000,650.00000,612.5
sek-4,2.125000e+02,2.700000e+02,241.25
F35C8.5,5.750000e+02,6.500000e+02,612.5
chtl-1,155.000000,650.000000,402.5
F35D2.1,3.900000e+02,4.500000e+02,420.0
F35D2.2,450.000000,510.000000,480.0
F35D2.3,450.0000,510.0000,480.0
mks-3,212.5000000,510.0000000,361.25
F35D11.1,270.000000,650.000000,460.0
F35D11.3,5.100000e+02,5.750000e+02,542.5
F35D11.4,212.50000,650.00000,431.25
F35D11.5,390.0000,575.0000,482.5
clec-136,5.100000e+02,5.750000e+02,542.5
clec-139,1.550000e+02,6.500000e+02,402.5
che-10,155.00000,575.00000,365.0
F35F10.1,3.900000e+02,5.100000e+02,450.0
F35F10.4,4.500000e+02,5.100000e+02,480.0
F35F10.5,330.000000,390.000000,360.0
F35F10.6,1.550000e+02,6.500000e+02,402.5
F35F10.7,3.900000e+02,4.500000e+02,420.0
srbc-1,4.500000e+02,5.100000e+02,480.0
arrd-18,1.550000e+02,5.100000e+02,332.5
arrd-19,390.00000,510.00000,450.0
F35F10.13,4.500000e+02,5.100000e+02,480.0
F35F10.14,575.0000000,650.0000000,612.5
cdc-73,330.00000,650.00000,490.0
F35F11.2,330.0000000,390.0000000,360.0
npr-7,1.550000e+02,5.750000e+02,365.0
F35H10.2,5.100000e+02,5.750000e+02,542.5
F35H10.3,1.550000e+02,6.500000e+02,402.5
F35H10.5,510.00000,650.00000,580.0
F35H10.6,155.00000,450.00000,302.5
nprl-3,155.00000,575.00000,365.0
F35H10.10,212.500000,575.000000,393.75
F35H12.1,155.000000,450.000000,302.5
tbc-11,155.00000,390.00000,272.5
pifk-1,450.00000,510.00000,480.0
F35H12.5,155.0000,390.0000,272.5
F35H12.6,212.5000000,450.0000000,331.25
F36A4.5,2.125000e+02,5.100000e+02,361.25
ttr-20,1.550000e+02,5.100000e+02,332.5
F36D4.1,5.750000e+02,6.500000e+02,612.5
trpp-4,510.00000,650.00000,580.0
F36D4.4,5.750000e+02,6.500000e+02,612.5
F36D4.5,450.0000,575.0000,512.5
F36F12.1,1.550000e+02,5.750000e+02,365.0
F36F12.3,270.0000000,575.0000000,422.5
ztf-28,3.900000e+02,4.500000e+02,420.0
math-26,510.00000,575.00000,542.5
math-27,1.550000e+02,2.125000e+02,183.75
math-28,270.000000,450.000000,360.0
F36H5.4,330.0000,650.0000,490.0
fbxb-53,212.50000,510.00000,361.25
F36H5.8,212.500000,575.000000,393.75
F36H5.9,3.300000e+02,3.900000e+02,360.0
F36H5.10,212.50000,270.00000,241.25
F36H9.2,3.900000e+02,5.100000e+02,450.0
F36H9.4,4.500000e+02,5.750000e+02,512.5
F36H9.5,155.00000,575.00000,365.0
F36H9.7,330.000000,650.000000,490.0
nlp-47,5.750000e+02,6.500000e+02,612.5
F36H12.2,4.500000e+02,5.100000e+02,480.0
F36H12.3,4.500000e+02,5.100000e+02,480.0
ttbk-2,2.700000e+02,3.300000e+02,300.0
F36H12.17,5.750000e+02,6.500000e+02,612.5
F37A4.1,155.0000,390.0000,272.5
F37A4.2,155.0000,390.0000,272.5
F37A4.3,575.000000,650.000000,612.5
F37A4.4,3.300000e+02,5.750000e+02,452.5
F37A4.5,155.0000000,212.5000000,183.75
F37A4.6,1.550000e+02,6.500000e+02,402.5
bath-41,212.500000,650.000000,431.25
folt-2,155.000000,575.000000,365.0
F37B4.10,212.5000,650.0000,431.25
F37C4.4,575.00000,650.00000,612.5
F37C4.5,330.00000,450.00000,390.0
F37C4.6,510.000000,575.000000,542.5
F37C4.8,3.900000e+02,4.500000e+02,420.0
F37C12.1,510.0000,575.0000,542.5
epg-4,390.0000,650.0000,520.0
F37C12.3,155.0000,390.0000,272.5
acs-4,212.5000,330.0000,271.25
F37C12.10,212.5000000,390.0000000,301.25
exos-9,155.0000,450.0000,302.5
ncbp-1,330.0000,650.0000,490.0
lron-6,1.550000e+02,2.125000e+02,183.75
F37F2.2,155.0000,450.0000,302.5
odr-8,155.0000,330.0000,242.5
F38A5.2,390.00000,650.00000,520.0
F38A5.6,2.700000e+02,3.300000e+02,300.0
sup-36,330.0000,510.0000,420.0
F38A5.8,212.5000000,650.0000000,431.25
nspb-4,1.550000e+02,6.500000e+02,402.5
irld-7,4.500000e+02,5.100000e+02,480.0
F38B6.2,510.000000,575.000000,542.5
F38B6.3,212.50000,575.00000,393.75
F38B6.4,1.550000e+02,6.500000e+02,402.5
F38B6.6,390.000000,510.000000,450.0
F38B6.7,155.000000,510.000000,332.5
F38E1.6,1.550000e+02,3.900000e+02,272.5
F38E1.9,270.0000,650.0000,460.0
F38E9.1,390.00000,510.00000,450.0
F38E9.4,5.100000e+02,5.750000e+02,542.5
F38E9.5,450.000,575.000,512.5
F38E9.6,1.550000e+02,6.500000e+02,402.5
nhr-181,5.750000e+02,6.500000e+02,612.5
F38H12.5,2.700000e+02,3.300000e+02,300.0
frpr-7,155.000000,390.000000,272.5
F39B3.3,450.0000000,510.0000000,480.0
F39C12.1,155.0000,575.0000,365.0
btb-16,5.750000e+02,6.500000e+02,612.5
nep-13,1.550000e+02,2.125000e+02,183.75
F39E9.6,3.300000e+02,3.900000e+02,360.0
F39F10.2,5.750000e+02,6.500000e+02,612.5
F39F10.3,212.500000,330.000000,271.25
F39F10.4,155.0000,212.5000,183.75
ugt-61,212.500000,650.000000,431.25
F39G3.2,510.00000,650.00000,580.0
F39G3.3,155.00000,510.00000,332.5
F39G3.5,5.750000e+02,6.500000e+02,612.5
F39H12.1,510.00000,575.00000,542.5
F39H12.2,212.500000,330.000000,271.25
F39H12.3,155.000000,575.000000,365.0
igcm-1,575.00000,650.00000,612.5
F40A3.1,155.000000,650.000000,402.5
F40A3.2,510.000000,650.000000,580.0
F40A3.3,450.00000,575.00000,512.5
F40A3.4,155.000000,450.000000,302.5
F40A3.6,330.000000,450.000000,390.0
F40A3.7,2.700000e+02,4.500000e+02,360.0
bath-13,1.550000e+02,2.125000e+02,183.75
F40B5.2,390.00000,650.00000,520.0
nep-15,3.900000e+02,4.500000e+02,420.0
mage-1,390.00000,650.00000,520.0
F40E3.5,212.5000000,650.0000000,431.25
F40E3.6,5.100000e+02,5.750000e+02,542.5
F40E12.1,212.5000000,650.0000000,431.25
fbxb-71,155.000000,575.000000,365.0
irg-7,212.50000,450.00000,331.25
F40F4.7,212.5000,650.0000,431.25
sec-20,212.5000,650.0000,431.25
cox-17,212.5000,390.0000,301.25
F40G9.5,510.00000,650.00000,580.0
F40G9.6,212.50000,650.00000,431.25
F40G9.9,510.000000,575.000000,542.5
clec-148,4.500000e+02,5.100000e+02,480.0
F40G9.12,155.000000,575.000000,365.0
F40G9.14,510.000000,650.000000,580.0
F40H3.1,575.0000,650.0000,612.5
F40H3.2,5.750000e+02,6.500000e+02,612.5
F40H3.3,212.50000,330.00000,271.25
F40H3.6,330.00000,575.00000,452.5
F40H6.1,155.0000000,575.0000000,365.0
F40H6.2,1.550000e+02,2.125000e+02,183.75
F40H6.5,1.550000e+02,6.500000e+02,402.5
cutl-28,450.00000,575.00000,512.5
F41B4.1,390.00000,450.00000,420.0
F41B4.2,1.550000e+02,2.125000e+02,183.75
F41B4.3,155.00000,450.00000,302.5
cyp-33C7,1.550000e+02,6.500000e+02,402.5
cyp-33C5,1.550000e+02,4.500000e+02,302.5
cyp-33C3,4.500000e+02,5.750000e+02,512.5
cyp-33C6,5.100000e+02,5.750000e+02,542.5
nhr-182,390.00000,510.00000,450.0
nhr-183,212.500000,510.000000,361.25
F41C3.1,5.750000e+02,6.500000e+02,612.5
F41C3.2,1.550000e+02,4.500000e+02,302.5
acs-11,510.00000,650.00000,580.0
F41C3.4,270.00000,510.00000,390.0
F41C3.5,575.00000,650.00000,612.5
F41C3.6,450.000000,650.000000,550.0
F41C3.7,1.550000e+02,4.500000e+02,302.5
F41C3.8,212.500000,575.000000,393.75
F41C3.11,212.500000,330.000000,271.25
F41C6.6,3.300000e+02,3.900000e+02,360.0
F41C6.7,4.500000e+02,5.750000e+02,512.5
tbc-18,155.000000,575.000000,365.0
F41D9.2,330.00000,650.00000,490.0
sulp-3,1.550000e+02,5.750000e+02,365.0
smk-1,390.0000,575.0000,482.5
F41E6.5,5.100000e+02,6.500000e+02,580.0
F41E6.7,450.000000,510.000000,480.0
F41E6.8,212.500000,575.000000,393.75
vps-60,575.0000,650.0000,612.5
F41E6.11,155.000000,450.000000,302.5
F41E6.12,575.000000,650.000000,612.5
atg-18,155.0000,450.0000,302.5
oac-29,3.900000e+02,4.500000e+02,420.0
F41F3.3,575.00000,650.00000,612.5
nlp-50,155.000000,510.000000,332.5
F41G3.2,450.0000000,510.0000000,480.0
F41G3.3,1.550000e+02,6.500000e+02,402.5
F41G3.5,2.700000e+02,3.300000e+02,300.0
F41G3.6,390.00000,510.00000,450.0
F41G3.10,1.550000e+02,5.750000e+02,365.0
agr-1,155.00000,510.00000,332.5
exos-8,330.0000,510.0000,420.0
dyla-1,155.000000,575.000000,365.0
F41G4.4,1.550000e+02,6.500000e+02,402.5
F41G4.7,270.000000,575.000000,422.5
F41G4.8,390.00000,510.00000,450.0
F41H10.1,450.0000000,510.0000000,480.0
F41H10.2,4.500000e+02,5.100000e+02,480.0
F41H10.3,155.0000,450.0000,302.5
F41H10.4,212.5000,510.0000,361.25
F41H10.5,155.0000000,510.0000000,332.5
hda-6,330.0000,575.0000,452.5
sand-1,155.0000,330.0000,242.5
F41H10.12,4.500000e+02,5.100000e+02,480.0
F42A6.1,1.550000e+02,6.500000e+02,402.5
F42A6.2,3.300000e+02,3.900000e+02,360.0
F42A6.6,155.00000,575.00000,365.0
elks-1,450.00000,650.00000,550.0
cyp-33E2,5.100000e+02,6.500000e+02,580.0
F42A9.6,575.00000,650.00000,612.5
F42A9.8,330.00000,575.00000,452.5
F42A9.9,5.100000e+02,6.500000e+02,580.0
abcf-3,390.0000,575.0000,482.5
anmt-2,1.550000e+02,4.500000e+02,302.5
F42A10.5,212.50000,575.00000,393.75
F42A10.6,155.00000,650.00000,402.5
F42A10.7,450.0000000,575.0000000,512.5
npr-27,3.900000e+02,4.500000e+02,420.0
F42C5.3,4.500000e+02,5.100000e+02,480.0
F42C5.4,575.0000000,650.0000000,612.5
F42C5.5,1.550000e+02,6.500000e+02,402.5
F42C5.6,1.550000e+02,5.100000e+02,332.5
F42C5.9,155.00000,390.00000,272.5
ifo-1,575.0000,650.0000,612.5
F42G2.2,510.0000000,575.0000000,542.5
fbxc-20,212.50000,575.00000,393.75
fbxa-182,1.550000e+02,2.125000e+02,183.75
ceh-86,450.00000,575.00000,512.5
islo-1,212.5000,510.0000,361.25
moc-3,450.0000,650.0000,550.0
erp-44.3,212.5000000,650.0000000,431.25
F42G8.8,155.00000,330.00000,242.5
F42G8.10,450.0000,650.0000,550.0
F42G9.1,155.0000,330.0000,242.5
nlp-52,4.500000e+02,5.100000e+02,480.0
dagl-2,450.00000,510.00000,480.0
tpst-2,510.0000000,575.0000000,542.5
F42H10.2,575.000000,650.000000,612.5
F42H10.3,212.50000,390.00000,301.25
mig-39,5.100000e+02,6.500000e+02,580.0
F42H10.6,575.0000,650.0000,612.5
ess-2,575.00000,650.00000,612.5
F43B10.1,212.50000,390.00000,301.25
tag-343,155.000000,510.000000,332.5
F43C9.1,575.0000000,650.0000000,612.5
F43C9.2,575.00000,650.00000,612.5
hum-10,575.0000000,650.0000000,612.5
decr-1.1,2.125000e+02,3.300000e+02,271.25
F43C11.6,330.000000,575.000000,452.5
F43C11.9,450.00000,650.00000,550.0
F43C11.10,212.500000,330.000000,271.25
F43C11.11,212.5000000,575.0000000,393.75
F43E2.1,155.00000,390.00000,272.5
rpb-4,575.0000,650.0000,612.5
insc-1,390.0000,510.0000,450.0
msra-1,450.00000,650.00000,550.0
F43E2.6,5.100000e+02,5.750000e+02,542.5
mtch-1,155.0000,390.0000,272.5
sptl-2,212.500000,510.000000,361.25
F43H9.3,510.00000,650.00000,580.0
F43H9.4,390.000000,450.000000,420.0
F44A2.3,1.550000e+02,2.125000e+02,183.75
F44A2.5,212.5000000,390.0000000,301.25
F44B9.2,212.50000,390.00000,301.25
F44B9.5,155.0000,390.0000,272.5
F44B9.8,155.00000,330.00000,242.5
F44B9.9,575.000000,650.000000,612.5
nhr-37,4.500000e+02,6.500000e+02,550.0
cyp-33C4,212.5000000,450.0000000,331.25
nstp-8,1.550000e+02,5.750000e+02,365.0
nhr-184,212.5000000,390.0000000,301.25
F44E2.3,212.5000,510.0000,361.25
F44E2.4,212.500000,575.000000,393.75
F44E2.6,450.0000,510.0000,480.0
F44E2.7,212.5000,330.0000,271.25
F44E2.8,155.0000,650.0000,402.5
F44E2.9,155.0000,650.0000,402.5
F44E2.10,270.000000,390.000000,330.0
F44E7.2,155.000000,450.000000,302.5
F44E7.3,155.000000,650.000000,402.5
F44E7.4,155.00000,450.00000,302.5
F44E7.5,390.00000,450.00000,420.0
F44E7.7,4.500000e+02,6.500000e+02,550.0
nhr-142,510.000000,575.000000,542.5
F44E7.9,155.0000,510.0000,332.5
ceh-82,1.550000e+02,2.125000e+02,183.75
ceh-81,1.550000e+02,2.125000e+02,183.75
btb-9,155.000000,212.500000,183.75
fbxb-11,155.00000,212.50000,183.75
btb-8,155.00000,510.00000,332.5
btb-6,155.0000,212.5000,183.75
fbxa-184,2.125000e+02,3.900000e+02,301.25
F45C12.9,3.300000e+02,3.900000e+02,360.0
math-29,2.700000e+02,3.300000e+02,300.0
sdz-18,5.750000e+02,6.500000e+02,612.5
btb-7,1.550000e+02,4.500000e+02,302.5
fbxb-48,212.5000,390.0000,301.25
fbxb-5,1.550000e+02,6.500000e+02,402.5
ceh-83,390.00000,650.00000,520.0
irld-9,3.900000e+02,4.500000e+02,420.0
F45D11.5,212.50000,270.00000,241.25
fbxc-42,1.550000e+02,5.100000e+02,332.5
fbxc-39,212.50000,510.00000,361.25
fbxb-29,155.000000,510.000000,332.5
fbxb-30,155.000000,212.500000,183.75
F45E1.1,450.000000,575.000000,512.5
F45E1.4,450.000000,575.000000,512.5
F45E1.5,4.500000e+02,5.100000e+02,480.0
sdpn-1,155.000000,510.000000,332.5
cla-1,575.00000,650.00000,612.5
F45E4.5,155.000000,510.000000,332.5
F45E4.6,212.500000,650.000000,431.25
nep-16,155.000000,390.000000,272.5
cima-1,270.0000000,390.0000000,330.0
cnep-1,510.00000,575.00000,542.5
mrpl-14,155.00000,650.00000,402.5
F45E12.6,5.750000e+02,6.500000e+02,612.5
otpl-4,4.500000e+02,6.500000e+02,550.0
otpl-5,155.000000,510.000000,332.5
otpl-6,2.700000e+02,3.300000e+02,300.0
F45F2.9,390.0000,650.0000,520.0
F45F2.10,510.00000,650.00000,580.0
F45F2.11,5.750000e+02,6.500000e+02,612.5
F46C8.1,1.550000e+02,5.750000e+02,365.0
F46C8.3,390.0000,650.0000,520.0
glb-16,4.500000e+02,5.100000e+02,480.0
F46C8.8,330.0000000,450.0000000,390.0
acs-1,450.0000000,510.0000000,480.0
F46E10.2,270.00000,650.00000,460.0
F46E10.3,3.900000e+02,5.100000e+02,450.0
mdh-1,155.0000,450.0000,302.5
F46F5.1,4.500000e+02,5.100000e+02,480.0
F46F5.7,5.750000e+02,6.500000e+02,612.5
msrp-4,212.5000000,650.0000000,431.25
F46F5.15,5.100000e+02,6.500000e+02,580.0
F46F5.16,330.0000000,390.0000000,360.0
F46F11.1,155.00000,330.00000,242.5
xrep-4,155.00000,390.00000,272.5
F46F11.7,575.00000,650.00000,612.5
F46F11.8,155.00000,330.00000,242.5
trpp-8,212.50000,390.00000,301.25
F46F11.10,155.000000,575.000000,365.0
F46G11.1,1.550000e+02,5.100000e+02,332.5
F46G11.2,450.000000,575.000000,512.5
tag-257,450.00000,510.00000,480.0
F46G11.4,212.50000,450.00000,331.25
F46H5.2,155.00000,510.00000,332.5
F46H5.3,330.00,450.00,390.0
F46H5.4,330.0000,575.0000,452.5
F46H5.5,212.500000,510.000000,361.25
F46H5.7,575.00000,650.00000,612.5
lact-1,5.100000e+02,6.500000e+02,580.0
F47B3.3,1.550000e+02,5.750000e+02,365.0
F47B3.4,1.550000e+02,2.125000e+02,183.75
F47B3.7,3.300000e+02,3.900000e+02,360.0
F47B7.1,155.0000,650.0000,402.5
F47B7.2,330.0000,575.0000,452.5
F47B7.5,3.900000e+02,4.500000e+02,420.0
marg-1,5.100000e+02,5.750000e+02,542.5
nhr-185,4.500000e+02,5.100000e+02,480.0
nhr-186,510.000000,575.000000,542.5
nhr-187,3.900000e+02,4.500000e+02,420.0
ugt-32,5.750000e+02,6.500000e+02,612.5
nhr-188,155.0000000,650.0000000,402.5
nhr-189,4.500000e+02,5.100000e+02,480.0
clec-78,212.50000,330.00000,271.25
clec-79,3.300000e+02,3.900000e+02,360.0
srt-19,330.000000,450.000000,390.0
srt-20,390.0000000,450.0000000,420.0
F47D12.3,390.0000000,575.0000000,482.5
gadr-3,155.00000,212.50000,183.75
F47D12.6,510.000000,575.000000,542.5
F47D12.7,155.0000000,575.0000000,365.0
F47D12.9,330.00000,510.00000,420.0
F47E1.1,2.125000e+02,6.500000e+02,431.25
F47E1.2,1.550000e+02,5.750000e+02,365.0
F47E1.3,4.500000e+02,5.100000e+02,480.0
F47E1.4,450.000000,510.000000,480.0
F47F2.1,212.500000,450.000000,331.25
F47F2.3,1.550000e+02,2.125000e+02,183.75
lin-42,390.00000,450.00000,420.0
oac-30,4.500000e+02,5.100000e+02,480.0
clec-119,2.700000e+02,4.500000e+02,360.0
F47G3.1,3.900000e+02,4.500000e+02,420.0
F47G3.3,575.00000,650.00000,612.5
acs-16,2.129736e+02,6.505818e+02,431.77770000000004
F48A9.1,5.750000e+02,6.500000e+02,612.5
F48A11.4,510.00000,650.00000,580.0
ubxn-3,155.0000,575.0000,365.0
F48B9.3,3.300000e+02,3.900000e+02,360.0
nlp-37,212.5000000,575.0000000,393.75
npax-2,212.5000000,330.0000000,271.25
F48B9.8,450.00000,575.00000,512.5
aman-3,155.000000,575.000000,365.0
fbxa-145,155.000000,575.000000,365.0
F48C1.3,4.500000e+02,6.500000e+02,550.0
F48C1.5,575.00000,650.00000,612.5
F48C1.6,390.0000,575.0000,482.5
F48D6.4,155.117148,449.882852,302.5
F48E3.2,450.000000,510.000000,480.0
uggt-1,390.0000,650.0000,520.0
F48E3.4,1.550000e+02,2.125000e+02,183.75
F48E3.6,390.0000,510.0000,450.0
F48E3.8,510.00000,575.00000,542.5
F48E3.9,155.000000,450.000000,302.5
F48E8.2,212.50000,330.00000,271.25
F48E8.3,450.0000,650.0000,550.0
F48E8.4,155.00000,330.00000,242.5
disl-2,390.000000,650.000000,520.0
skpt-1,330.00000,650.00000,490.0
pals-31,3.900000e+02,5.100000e+02,450.0
F48G7.4,212.500000,510.000000,361.25
F48G7.5,1.550000e+02,6.500000e+02,402.5
F48G7.9,3.900000e+02,4.500000e+02,420.0
F48G7.10,5.100000e+02,5.750000e+02,542.5
nhr-190,390.0000,510.0000,450.0
F48G7.12,4.500000e+02,5.100000e+02,480.0
prp-17,330.00000,650.00000,490.0
F49D11.3,1.550000e+02,6.500000e+02,402.5
F49D11.4,1.550000e+02,6.500000e+02,402.5
F49D11.6,5.100000e+02,5.750000e+02,542.5
tag-296,450.00000,575.00000,512.5
F49E7.2,155.0000,450.0000,302.5
nprl-2,155.00000,270.00000,212.5
F49E8.2,155.00000,575.00000,365.0
